1.000000000000000021e-03,1.145193836719453628e+00,3.623347432043988192e+03,1.265038035266346714e-03,1.265386748478869894e+00,2.289664003088858202e+00
1.047128548050898535e-03,1.145223950508705180e+00,3.460508891374920040e+03,1.324640237414434658e-03,1.265386739127051463e+00,2.289690148883242848e+00
1.096478196143185150e-03,1.145255481588878244e+00,3.304999291944975084e+03,1.387049746037294666e-03,1.265386728873985733e+00,2.289717525323304415e+00
1.148153621496881584e-03,1.145288496569095038e+00,3.156488777044376093e+03,1.452398705526665446e-03,1.265386717632870583e+00,2.289746190256571889e+00
1.202264434617413219e-03,1.145323065179791877e+00,3.014662335959989377e+03,1.520825472644132771e-03,1.265386705308549020e+00,2.289776204242308211e+00
1.258925411794166189e-03,1.145359260418105762e+00,2.879219135795444345e+03,1.592474907818235055e-03,1.265386691796713148e+00,2.289807630677915817e+00
1.318256738556407509e-03,1.145397158699942963e+00,2.749871883364162841e+03,1.667498680027454166e-03,1.265386676983015768e+00,2.289840535931157106e+00
1.380384264602883783e-03,1.145436840019037783e+00,2.626346215802047482e+03,1.746055585895582530e-03,1.265386660742109370e+00,2.289874989478466016e+00
1.445439770745927987e-03,1.145478388113314594e+00,2.508380118607019085e+03,1.828311883654393146e-03,1.265386642936600969e+00,2.289911064049630074e+00
1.513561248436207226e-03,1.145521890638830698e+00,2.395723369871148861e+03,1.914441642657702895e-03,1.265386623415857947e+00,2.289948835779020975e+00
1.584893192461114082e-03,1.145567439351844241e+00,2.288137009526509246e+03,2.004627109162052372e-03,1.265386602014830553e+00,2.289988384364101570e+00
1.659586907437559777e-03,1.145615130298863749e+00,2.185392832478691162e+03,2.099059089120316069e-03,1.265386578552525565e+00,2.290029793230501820e+00
1.737800828749376482e-03,1.145665064015743528e+00,2.087272904553312401e+03,2.197937348769210195e-03,1.265386552830588540e+00,2.290073149705397437e+00
1.819700858609982642e-03,1.145717345735640880e+00,1.993569100228411344e+03,2.301471033824976486e-03,1.265386524631602061e+00,2.290118545198386535e+00
1.905460717963248412e-03,1.145772085606477031e+00,1.904082661172273674e+03,2.409879108138654902e-03,1.265386493717261862e+00,2.290166075390701383e+00
1.995262314968878920e-03,1.145829398918267295e+00,1.818623774650403448e+03,2.523390812699430243e-03,1.265386459826368437e+00,2.290215840433021732e+00
2.089296130854040746e-03,1.145889406340769634e+00,1.737011170907234145e+03,2.642246145914142752e-03,1.265386422672639899e+00,2.290267945152310247e+00
2.187761623949551620e-03,1.145952234171866868e+00,1.659071738668707894e+03,2.766696366131346074e-03,1.265386381942297467e+00,2.290322499267992473e+00
2.290867652767774546e-03,1.146018014597179668e+00,1.584640157950029334e+03,2.897004517421202137e-03,1.265386337291446672e+00,2.290379617617959607e+00
2.398832919019489897e-03,1.146086885961368429e+00,1.513558549389848622e+03,3.033445979666106115e-03,1.265386288343190557e+00,2.290439420394768888e+00
2.511886431509577269e-03,1.146158993051619390e+00,1.445676139366942152e+03,3.176309044063204898e-03,1.265386234684458655e+00,2.290502033392471049e+00
2.630267991895381303e-03,1.146234487393871904e+00,1.380848940189169298e+03,3.325895515187308332e-03,1.265386175862562190e+00,2.290567588264598164e+00
2.754228703338163376e-03,1.146313527562275114e+00,1.318939444676284438e+03,3.482521340812243585e-03,1.265386111381396450e+00,2.290636222793686727e+00
2.884031503126605923e-03,1.146396279502468030e+00,1.259816334488758002e+03,3.646517270740238115e-03,1.265386040697292547e+00,2.290708081172896815e+00
3.019951720402013103e-03,1.146482916869220325e+00,1.203354201583988925e+03,3.818229545941835817e-03,1.265385963214456178e+00,2.290783314300159912e+00
3.162277660168378961e-03,1.146573621379199936e+00,1.149433282209074378e+03,3.998020619364894140e-03,1.265385878280065990e+00,2.290862080085716457e+00
3.311311214825907873e-03,1.146668583179033307e+00,1.097939202865763491e+03,4.186269909827033432e-03,1.265385785178699374e+00,2.290944543772687414e+00
3.467368504525316676e-03,1.146768001229953704e+00,1.048762737709001613e+03,4.383374590467665859e-03,1.265385683126452721e+00,2.291030878272551252e+00
3.630780547701010098e-03,1.146872083709172152e+00,1.001799576864269966e+03,4.589750413294816853e-03,1.265385571264389108e+00,2.291121264515061817e+00
3.801893963205612258e-03,1.146981048428884709e+00,9.569501051723543696e+02,4.805832571427324194e-03,1.265385448651397349e+00,2.291215891813676908e+00
3.981071705534969078e-03,1.147095123273535133e+00,9.141191908922600078e+02,5.032076600697797837e-03,1.265385314256332938e+00,2.291314958246949196e+00
4.168693834703355271e-03,1.147214546656145640e+00,8.732159839140369968e+02,5.268959322350808515e-03,1.265385166949480666e+00,2.291418671056696610e+00
4.365158322401656646e-03,1.147339567994376308e+00,8.341537230535408298e+02,5.516979828639983000e-03,1.265385005493153692e+00,2.291527247063449124e+00
4.570881896148752156e-03,1.147470448207132065e+00,7.968495520203302931e+02,5.776660513201268242e-03,1.265384828531433747e+00,2.291640913099951327e+00
4.786300923226381038e-03,1.147607460232500154e+00,7.612243436684009339e+02,6.048548148153598709e-03,1.265384634578947676e+00,2.291759906463418428e+00
5.011872336272724625e-03,1.147750889567797250e+00,7.272025321569000198e+02,6.333215009956034806e-03,1.265384422008563048e+00,2.291884475387201192e+00
5.248074602497722861e-03,1.147901034832603306e+00,6.947119526648816645e+02,6.631260056129159412e-03,1.265384189037946694e+00,2.292014879532699556e+00
5.495408738576248141e-03,1.148058208355603016e+00,6.636836883200569446e+02,6.943310155030725517e-03,1.265383933714850917e+00,2.292151390502228825e+00
5.754399373371566623e-03,1.148222736786102427e+00,6.340519240168995339e+02,7.270021370958699297e-03,1.265383653901013705e+00,2.292294292373615594e+00
6.025595860743581354e-03,1.148394961731103781e+00,6.057538068139962206e+02,7.612080306941456861e-03,1.265383347254548152e+00,2.292443882257312548e+00
6.309573444801929408e-03,1.148575240419014154e+00,5.787293126145983706e+02,7.970205507663098363e-03,1.265383011210770903e+00,2.292600470877195207e+00
6.606934480075965163e-03,1.148763946390366941e+00,5.529211188474313303e+02,8.345148925059874337e-03,1.265382642960991344e+00,2.292764383174790144e+00
6.918309709189362708e-03,1.148961470217326752e+00,5.282744828779267436e+02,8.737697449220316326e-03,1.265382239429641453e+00,2.292935958939456231e+00
7.244359600749906113e-03,1.149168220252174910e+00,5.047371258917633554e+02,9.148674507310479084e-03,1.265381797249031548e+00,2.293115553463891398e+00
7.585775750291836803e-03,1.149384623406147332e+00,4.822591220045468958e+02,9.578941733344859336e-03,1.265381312731900909e+00,2.293303538226660443e+00
7.943282347242805116e-03,1.149611125959397517e+00,4.607927923623524293e+02,1.002940071171922257e-02,1.265380781841310753e+00,2.293500301602263480e+00
8.317637711026708985e-03,1.149848194403164658e+00,4.402926040085326349e+02,1.050099479752086493e-02,1.265380200157822488e+00,2.293706249599851699e+00
8.709635899560795938e-03,1.150096316315046607e+00,4.207150733022688769e+02,1.099471101673092470e-02,1.265379562843599315e+00,2.293921806631363136e+00
9.120108393559096804e-03,1.150356001268372452e+00,4.020186736839920627e+02,1.151158204953485996e-02,1.265378864603216913e+00,2.294147416310033716e+00
9.549925860214350179e-03,1.150627781776603520e+00,3.841637475920496172e+02,1.205268830005735460e-02,1.265378099640827703e+00,2.294383542280127308e+00
1.000000000000000021e-02,1.150912214273752232e+00,3.671124223437652745e+02,1.261916005594112579e-02,1.265377261613416682e+00,2.294630669078866703e+00
1.047128548050898535e-02,1.151209880131714325e+00,3.508285298024829331e+02,1.321217974128893399e-02,1.265376343579758700e+00,2.294889303031384831e+00
1.096478196143185063e-02,1.151521386715413486e+00,3.352775296601741957e+02,1.383298426659087567e-02,1.265375337944688372e+00,2.295159973179559998e+00
1.148153621496881757e-02,1.151847368476690114e+00,3.204264361729116217e+02,1.448286747935813995e-02,1.265374236398300045e+00,2.295443232245688137e+00
1.202264434617413176e-02,1.152188488087693807e+00,3.062437481937746497e+02,1.516318271928390228e-02,1.265373029849587105e+00,2.295739657631676423e+00
1.258925411794166276e-02,1.152545437614656221e+00,2.926993823548045270e+02,1.587534548184882724e-02,1.265371708354082303e+00,2.296049852454708162e+00
1.318256738556407466e-02,1.152918939732809678e+00,2.797646092562661124e+02,1.662083619438364454e-02,1.265370261034947097e+00,2.296374446620181864e+00
1.380384264602883999e-02,1.153309748982905392e+00,2.674119925278574783e+02,1.740120310868927336e-02,1.265368675996866754e+00,2.296714097932206045e+00
1.445439770745927943e-02,1.153718653070344491e+00,2.556153306326351071e+02,1.821806531440821331e-02,1.265366940232296011e+00,2.297069493243103722e+00
1.513561248436207270e-02,1.154146474207101702e+00,2.443496012901910035e+02,1.907311587741595052e-02,1.265365039519233070e+00,2.297441349641845765e+00
1.584893192461114125e-02,1.154594070497038327e+00,2.335909084012023982e+02,1.996812510758270640e-02,1.265362958309873331e+00,2.297830415682277305e+00
1.659586907437559863e-02,1.155062337364894942e+00,2.233164313607828433e+02,2.090494396032246266e-02,1.265360679609349726e+00,2.298237472651534663e+00
1.737800828749376178e-02,1.155552209029186761e+00,2.135043766531096878e+02,2.188550757641044911e-02,1.265358184843712541e+00,2.298663335879036484e+00
1.819700858609982555e-02,1.156064660019036738e+00,2.041339316246701401e+02,2.291183896459943192e-02,1.265355453716256351e+00,2.299108856086273800e+00
1.905460717963248368e-02,1.156600706734892459e+00,1.951852203380584285e+02,2.398605283161147489e-02,1.265352464051194614e+00,2.299574920777588627e+00
1.995262314968878833e-02,1.157161409052851919e+00,1.866392614127003355e+02,2.511035956410831438e-02,1.265349191623675873e+00,2.300062455671940675e+00
2.089296130854040659e-02,1.157747871972139242e+00,1.784779277630677825e+02,2.628706936726364282e-02,1.265345609974954266e+00,2.300572426175493845e+00
2.187761623949551967e-02,1.158361247305093267e+00,1.706839081489968351e+02,2.751859656456051573e-02,1.265341690211559067e+00,2.301105838894778266e+00
2.290867652767774806e-02,1.159002735408751317e+00,1.632406704565427447e+02,2.880746406342439905e-02,1.265337400787134303e+00,2.301663743189898526e+00
2.398832919019489723e-02,1.159673586956902147e+00,1.561324266314985323e+02,3.015630799126723521e-02,1.265332707265577561e+00,2.302247232767138829e+00
2.511886431509577008e-02,1.160375104751125264e+00,1.493440991911869276e+02,3.156788250646575672e-02,1.265327572063948525e+00,2.302857447309963668e+00
2.630267991895381477e-02,1.161108645569272957e+00,1.428612892435110382e+02,3.304506478872201725e-02,1.265321954173694197e+00,2.303495574147637281e+00
2.754228703338163289e-02,1.161875622048893941e+00,1.366702459454061511e+02,3.459086021314384390e-02,1.265315808858217039e+00,2.304162849959186410e+00
2.884031503126605750e-02,1.162677504603756962e+00,1.307578373359387740e+02,3.620840771227105265e-02,1.265309087325335646e+00,2.304860562512159650e+00
3.019951720402012582e-02,1.163515823370218305e+00,1.251115224821735552e+02,3.790098533009478993e-02,1.265301736372468566e+00,2.305590052433299064e+00
3.162277660168379134e-02,1.164392170180370556e+00,1.197193248787275195e+02,3.967201597193992235e-02,1.265293698002602385e+00,2.306352715009101217e+00
3.311311214825907873e-02,1.165308200558252238e+00,1.145698070446009922e+02,4.152507335384410248e-02,1.265284909008837388e+00,2.307150002013487189e+00
3.467368504525316503e-02,1.166265635735002304e+00,1.096520462633945385e+02,4.346388815480987239e-02,1.265275300525309454e+00,2.307983423559553771e+00
3.630780547701010358e-02,1.167266264678221699e+00,1.049556114154664073e+02,4.549235437498957285e-02,1.265264797542009489e+00,2.308854549971782077e+00
3.801893963205612431e-02,1.168311946130347723e+00,1.004705408528825501e+02,4.761453590251991247e-02,1.265253318380983982e+00,2.309765013674766720e+00
3.981071705534969252e-02,1.169404610650245813e+00,9.618732127024182432e+01,4.983467329131678614e-02,1.265240774131299872e+00,2.310716511094047743e+00
4.168693834703354750e-02,1.170546262651583236e+00,9.209686752655346709e+01,5.215719075169546193e-02,1.265227068039918246e+00,2.311710804564037769e+00
4.365158322401656299e-02,1.171738982430934328e+00,8.819050337537812823e+01,5.458670335517059463e-02,1.265212094855622693e+00,2.312749724237582072e+00
4.570881896148751289e-02,1.172984928177893238e+00,8.445994306235557758e+01,5.712802445423395548e-02,1.265195740122942780e+00,2.313835169991106611e+00
4.786300923226380344e-02,1.174286337958761139e+00,8.089727375109519869e+01,5.978617331727695272e-02,1.265177879422960006e+00,2.314969113318728677e+00
5.011872336272725492e-02,1.175645531664627264e+00,7.749493874015060157e+01,6.256638297814193228e-02,1.265158377557698000e+00,2.316153599208038205e+00
5.248074602497722341e-02,1.177064912913938999e+00,7.424572143548876113e+01,6.547410829902400309e-02,1.265137087674818028e+00,2.317390747989700461e+00
5.495408738576247620e-02,1.178546970898966206e+00,7.114273004445898607e+01,6.851503424462783431e-02,1.265113850329187217e+00,2.318682757152501939e+00
5.754399373371566623e-02,1.180094282164375619e+00,6.817938295879653765e+01,7.169508436456141498e-02,1.265088492477691506e+00,2.320031903114049054e+00
6.025595860743581528e-02,1.181709512306083898e+00,6.534939479566787668e+01,7.502042948000428590e-02,1.265060826404018846e+00,2.321440542938076224e+00
6.309573444801930275e-02,1.183395417576972752e+00,6.264676306714795828e+01,7.849749656959775779e-02,1.265030648569642313e+00,2.322911115987109643e+00
6.606934480075964122e-02,1.185154846385654270e+00,6.006575544985710735e+01,8.213297784838641258e-02,1.264997738387507065e+00,2.324446145499340144e+00
6.918309709189361667e-02,1.186990740673665723e+00,5.760089762776182454e+01,8.593384003241617830e-02,1.264961856914926797e+00,2.326048240077807971e+00
7.244359600749905592e-02,1.188906137155574250e+00,5.524696168235304583e+01,8.990733378028979705e-02,1.264922745462240927e+00,2.327720095079075957e+00
7.585775750291835762e-02,1.190904168405798380e+00,5.299895500558181993e+01,9.406100330159047895e-02,1.264880124113856974e+00,2.329464493888044441e+00
7.943282347242820729e-02,1.192988063775230589e+00,5.085210971203506602e+01,9.840269612062098326e-02,1.264833690158572832e+00,2.331284309064852955e+00
8.317637711026708291e-02,1.195161150120080507e+00,4.880187252789908570e+01,1.029405729823405224e-01,1.264783116426138720e+00,2.333182503349196857e+00
8.709635899560795591e-02,1.197426852324759539e+00,4.684389513526225102e+01,1.076831178857587112e-01,1.264728049527428233e+00,2.335162130506790223e+00
9.120108393559095417e-02,1.199788693600135181e+00,4.497402495127930422e+01,1.126391482283247980e-01,1.264668107995823521e+00,2.337226336002213412e+00
9.549925860214349138e-02,1.202250295538028091e+00,4.318829632263830831e+01,1.178178250430670232e-01,1.264602880327841739e+00,2.339378357481868509e+00
1.000000000000000056e-01,1.204815377902556994e+00,4.148292211665067697e+01,1.232286633083883587e-01,1.264531922921567242e+00,2.341621525050464836e+00
1.047128548050899610e-01,1.207487758138699796e+00,3.985428569112827546e+01,1.288815423084955225e-01,1.264454757911903204e+00,2.343959261324054300e+00
1.096478196143185063e-01,1.210271350578426830e+00,3.829893322600878491e+01,1.347867160204839210e-01,1.264370870902397748e+00,2.346395081242535152e+00
1.148153621496882937e-01,1.213170165324966465e+00,3.681356640046299589e+01,1.409548235020784135e-01,1.264279708594116647e+00,2.348932591624610211e+00
1.202264434617413003e-01,1.216188306795694007e+00,3.539503539993957304e+01,1.473968992519697208e-01,1.264180676312730789e+00,2.351575490447587402e+00
1.258925411794167559e-01,1.219329971905292131e+00,3.404033223831294919e+01,1.541243835126544781e-01,1.264073135436196704e+00,2.354327565835863556e+00
1.318256738556407570e-01,1.222599447870754696e+00,3.274658438095333679e+01,1.611491324835694350e-01,1.263956400726069296e+00,2.357192694740852801e+00
1.380384264602885214e-01,1.226001109621154050e+00,3.151104865518016140e+01,1.684834284102751933e-01,1.263829737566758649e+00,2.360174841296455384e+00
1.445439770745927943e-01,1.229539416795746298e+00,3.033110543515848079e+01,1.761399895133938798e-01,1.263692359117847053e+00,2.363278054833905628e+00
1.513561248436207096e-01,1.233218910315007077e+00,2.920425308886786553e+01,1.841319797190310581e-01,1.263543423385453446e+00,2.366506467540022918e+00
1.584893192461112599e-01,1.237044208509493481e+00,2.812810267530209885e+01,1.924730181504963333e-01,1.263382030218564545e+00,2.369864291741377915e+00
1.659586907437559655e-01,1.241020002790867549e+00,2.710037288054313720e+01,2.011771883393370375e-01,1.263207218235139928e+00,2.373355816793490281e+00
1.737800828749374582e-01,1.245151052846716233e+00,2.611888518177592999e+01,2.102590471120662219e-01,1.263017961679153256e+00,2.376985405546425678e+00
1.819700858609982486e-01,1.249442181334338597e+00,2.518155922865929242e+01,2.197336331075392946e-01,1.262813167202126774e+00,2.380757490343117233e+00
1.905460717963246564e-01,1.253898268036159225e+00,2.428640843171518782e+01,2.296164748788432353e-01,1.262591670548752543e+00,2.384676568480121439e+00
1.995262314968878903e-01,1.258524243418324584e+00,2.343153574752590984e+01,2.399235985330413212e-01,1.262352233103612775e+00,2.388747197017782931e+00
2.089296130854038924e-01,1.263325081496570856e+00,2.261512965051728941e+01,2.506715348614794725e-01,1.262093538217818889e+00,2.392973986753933691e+00
2.187761623949552037e-01,1.268305791874581478e+00,2.183546028093680746e+01,2.618773259170324441e-01,1.261814187194789882e+00,2.397361595099423592e+00
2.290867652767772378e-01,1.273471410728836961e+00,2.109087575838490380e+01,2.735585309921881869e-01,1.261512694728000206e+00,2.401914717424001644e+00
2.398832919019490140e-01,1.278826990454264623e+00,2.037979864987620005e+01,2.857332319629120043e-01,1.261187483528648956e+00,2.406638076328781572e+00
2.511886431509579576e-01,1.284377587558810374e+00,1.970072258111984809e+01,2.984200379655849167e-01,1.260836877771026154e+00,2.411536408072082249e+00
2.630267991895381408e-01,1.290128248294239111e+00,1.905220897953846659e+01,3.116380893879193148e-01,1.260459094904702537e+00,2.416614445195341521e+00
2.754228703338166273e-01,1.296083991399112012e+00,1.843288393771183209e+01,3.254070611694127035e-01,1.260052235306497792e+00,2.421876894202313668e+00
2.884031503126605611e-01,1.302249787245138624e+00,1.784143518658147087e+01,3.397471654276278952e-01,1.259614269207616655e+00,2.427328407006211997e+00
3.019951720402015982e-01,1.308630532635387311e+00,1.727660916901242061e+01,3.546791534527539702e-01,1.259143020349162034e+00,2.432973544804332366e+00
3.162277660168379412e-01,1.315231020526246519e+00,1.673720820626478911e+01,3.702243171448473813e-01,1.258636145912777060e+00,2.438816733111245583e+00
3.311311214825911065e-01,1.322055904053224706e+00,1.622208775255552382e+01,3.864044900054160459e-01,1.258091112456690919e+00,2.444862206911626146e+00
3.467368504525317197e-01,1.329109654445707722e+00,1.573015373608119738e+01,4.032420478357555682e-01,1.257505167865020423e+00,2.451113945300892105e+00
3.630780547701013550e-01,1.336396512722746177e+00,1.526035998820756312e+01,4.207599093435011040e-01,1.256875309681605435e+00,2.457575595567864646e+00
3.801893963205613125e-01,1.343920435446789741e+00,1.481170576650520054e+01,4.389815368841515908e-01,1.256198250626866075e+00,2.464250387400805486e+00
3.981071705534973137e-01,1.351685035282852887e+00,1.438323337934059687e+01,4.579309376415937050e-01,1.255470382547955621e+00,2.471141038744401275e+00
4.168693834703354750e-01,1.359693517571994414e+00,1.397402592329403603e+01,4.776326655399431020e-01,1.254687740487197001e+00,2.478249655676859842e+00
4.365158322401661017e-01,1.367948614602836788e+00,1.358320514482143082e+01,4.981118242403016483e-01,1.253845968913810394e+00,2.485577629487252693e+00
4.570881896148752399e-01,1.376452519647668460e+00,1.320992943795375929e+01,5.193940715700322563e-01,1.252940292405877898e+00,2.493125534775085583e+00
4.786300923226379789e-01,1.385206823107575813e+00,1.285339198816774697e+01,5.415056257353909608e-01,1.251965493150624109e+00,2.500893032815423300e+00
5.011872336272720219e-01,1.394212453237796634e+00,1.251281906979262359e+01,5.644732736506450355e-01,1.250915897529901954e+00,2.508878784566784148e+00
5.248074602497723173e-01,1.403469623882623862e+00,1.218746850050577102e+01,5.883243816848350294e-01,1.249785373769999097e+00,2.517080377518956524e+00
5.495408738576242902e-01,1.412977791437432185e+00,1.187662825200083816e+01,6.130869090822427259e-01,1.248567342178605211e+00,2.525494270091077631e+00
5.754399373371567039e-01,1.422735622888960938e+00,1.157961521121987936e+01,6.387894242562603964e-01,1.247254798902339701e+00,2.534115756534045527e+00
6.025595860743574450e-01,1.432740976274867739e+00,1.129577408202318445e+01,6.654611240826363572e-01,1.245840353453746774e+00,2.542938954298133325e+00
6.309573444801930275e-01,1.442990894498157539e+00,1.102447641358171992e+01,6.931318563264201593e-01,1.244316279653977952e+00,2.551956815013804114e+00
6.606934480075957739e-01,1.453481612386880117e+00,1.076511973806207223e+01,7.218321450630915681e-01,1.242674578710069699e+00,2.561161158407278648e+00
6.918309709189363055e-01,1.464208577005109202e+00,1.051712679950631646e+01,7.515932192124472611e-01,1.240907052975223746e+00,2.570542728563734780e+00
7.244359600749898931e-01,1.475166480057600982e+00,1.027994485400787106e+01,7.824470439555484269e-01,1.239005388101140692e+00,2.580091270003887605e+00
7.585775750291835484e-01,1.486349301159003211e+00,1.005304502230390185e+01,8.144263549237458211e-01,1.236961241193065497e+00,2.589795620908688090e+00
7.943282347242812680e-01,1.497750360307543271e+00,9.835921677059886292e+00,8.475646949651013395e-01,1.234766332355577090e+00,2.599643820149765361e+00
8.317637711026708569e-01,1.509362377715738335e+00,9.628091849229685195e+00,8.818964532782050947e-01,1.232412537019209831e+00,2.609623224535484010e+00
8.709635899560805861e-01,1.521177539063741202e+00,9.429094640450093934e+00,9.174569066926250294e-01,1.229891976564040812e+00,2.619720632623726342e+00
9.120108393559096527e-01,1.533187564256914159e+00,9.238490631254085983e+00,9.542822628744516145e-01,1.227197104990148890e+00,2.629922411578473174e+00
9.549925860214358853e-01,1.545383777871673248e+00,9.055861277746627636e+00,9.924097052435273403e-01,1.224320789697671108e+00,2.640214623822721762e+00
